cpu_id,timestamp,price
1,1633068000000,139.51
1,1633154400000,110.0
1,1633327200000,139.51
1,1633413600000,110.0
1,1634536800000,138.93
1,1634623200000,110.0
1,1634796000000,138.93
1,1634882400000,139.15
1,1634968800000,110.0
1,1635314400000,107.0
1,1636005600000,105.0
1,1636092000000,138.93
1,1636178400000,105.0
1,1636264800000,102.0
1,1636700400000,134.18
1,1636786800000,100.0
1,1637218800000,138.93
1,1637391600000,198.0
1,1637478000000,138.93
1,1637564400000,133.18
1,1637650800000,138.93
1,1637737200000,133.18
1,1637910000000,138.93
1,1637996400000,132.18
1,1638082800000,138.93
1,1638514800000,198.0
1,1638601200000,138.93
1,1638687600000,198.0
1,1638774000000,138.93
1,1638860400000,132.18
1,1638946800000,130.18
1,1639119600000,129.05
1,1639378800000,138.93
1,1639465200000,129.05
1,1639638000000,138.93
1,1639724400000,127.18
1,1639897200000,138.93
1,1640156400000,126.18
1,1640242800000,138.93
1,1640329200000,198.0
1,1640415600000,138.93
1,1640588400000,198.0
1,1640674800000,124.18
1,1640847600000,124.1
1,1640934000000,138.93
1,1641020400000,124.1
1,1641193200000,138.93
1,1641279600000,124.1
1,1641538800000,123.3
1,1641625200000,138.93
1,1641711600000,123.3
1,1641884400000,138.93
1,1642143600000,198.0
1,1642230000000,138.93
1,1642316400000,122.59
1,1642662000000,134.85
1,1642748400000,198.0
1,1642834800000,152.83
1,1642921200000,134.85
1,1643785200000,122.5
1,1644044400000,198.0
1,1644130800000,122.5
1,1644390000000,198.0
1,1644476400000,122.5
1,1644649200000,198.0
1,1644735600000,122.5
1,1645513200000,198.0
1,1645599600000,122.5
1,1645686000000,198.0
1,1645772400000,122.5
1,1646118000000,90.0
1,1646290800000,198.0
1,1646377200000,90.0
1,1647410400000,198.0
1,1647496800000,90.0
1,1647669600000,198.0
1,1647756000000,134.85
1,1647842400000,138.93
1,1647928800000,198.0
1,1648101600000,138.93
1,1648274400000,119.75
1,1648360800000,138.93
1,1648620000000,119.75
1,1648706400000,136.68
1,1648965600000,89.0
1,1649138400000,136.66
1,1649224800000,89.0
1,1649397600000,118.89
1,1649570400000,138.93
1,1649743200000,118.89
1,1649829600000,138.93
1,1650002400000,117.39
1,1650520800000,89.0
1,1650607200000,144.0
1,1650780000000,89.0
1,1650952800000,117.39
1,1651039200000,89.0
1,1651816800000,136.63
1,1651903200000,89.0
1,1652162400000,136.63
1,1652248800000,89.0
1,1652421600000,89.0
1,1652767200000,89.0
1,1653026400000,89.0
1,1653199200000,89.0
1,1653976800000,113.74
1,1654063200000,138.93
1,1654149600000,89.0
1,1654322400000,113.74
1,1654408800000,89.0
1,1654668000000,87.0
1,1655186400000,136.39
1,1655272800000,87.0
1,1655445600000,136.39
1,1655532000000,87.0
1,1656136800000,105.18
1,1656223200000,87.0
1,1656741600000,90.02
1,1656914400000,87.0
1,1657000800000,90.02
1,1657087200000,87.0
1,1657951200000,87.05
1,1658124000000,149.0
1,1658296800000,87.0
1,1658642400000,87.01
1,1658728800000,87.0
1,1658901600000,80.18
1,1658988000000,87.0
1,1659074400000,96.58
1,1659592800000,80.18
1,1659765600000,78.99
1,1660111200000,80.18
1,1660197600000,102.0
1,1660284000000,80.19
1,1660370400000,122.0
1,1660543200000,80.16
1,1660629600000,78.99
1,1660802400000,97.0
1,1660888800000,78.99
1,1660975200000,122.0
1,1661148000000,80.04
1,1661234400000,79.99
1,1661407200000,78.99
1,1661493600000,122.0
1,1661666400000,78.96
1,1661752800000,102.0
1,1661839200000,87.05
1,1662789600000,74.64
1,1662876000000,78.95
1,1662962400000,122.0
1,1663048800000,78.95
1,1663308000000,79.99
1,1663480800000,122.0
1,1663567200000,72.19
1,1663653600000,122.0
1,1663740000000,69.99
1,1663826400000,72.19
1,1663999200000,87.05
1,1664172000000,122.0
1,1664258400000,87.05
1,1664344800000,122.0
1,1664431200000,71.27
1,1664517600000,87.05
1,1664604000000,122.0
1,1664690400000,71.27
1,1664863200000,79.99
1,1664949600000,122.0
1,1665122400000,87.05
1,1665381600000,133.0
1,1665468000000,63.19
1,1665554400000,122.0
1,1665727200000,68.74
1,1665813600000,59.49
1,1665900000000,122.0
1,1665986400000,79.99
1,1666072800000,63.19
1,1666159200000,126.86
1,1666245600000,69.54
1,1666332000000,124.33
1,1666504800000,122.0
1,1666764000000,87.05
1,1666850400000,122.0
1,1666936800000,87.05
1,1667023200000,58.51
1,1668582000000,135.0
1,1668668400000,58.51
1,1668754800000,135.0
1,1668841200000,58.51
1,1669014000000,136.76
1,1669100400000,58.51
1,1669532400000,136.76
1,1669618800000,58.51
1,1670482800000,59.14
1,1670655600000,60.19
1,1670914800000,78.99
1,1671001200000,60.19
1,1671174000000,78.99
1,1671346800000,69.99
1,1671433200000,60.19
1,1671778800000,78.99
1,1671951600000,60.19
1,1672124400000,139.54
1,1672297200000,69.99
1,1672383600000,78.99
1,1672470000000,139.54
1,1672556400000,78.99
1,1672729200000,59.96
1,1672815600000,139.54
1,1672902000000,78.0
1,1672988400000,59.99
1,1673074800000,76.99
1,1673161200000,129.39
1,1673247600000,76.99
1,1673420400000,78.0
1,1673593200000,79.99
1,1673766000000,73.98
1,1673852400000,79.99
1,1673938800000,78.0
1,1675062000000,82.99
1,1676703600000,75.0
1,1677049200000,69.43
1,1677135600000,59.42
1,1677222000000,69.41
1,1677308400000,73.36
1,1677481200000,100.0
1,1677567600000,75.0
1,1677740400000,82.99
1,1677913200000,69.35
1,1677999600000,59.38
1,1678086000000,82.99
1,1678258800000,100.0
1,1678345200000,69.35
1,1678431600000,78.59
1,1678518000000,73.93
1,1678773600000,82.99
1,1678946400000,69.11
1,1679032800000,75.0
1,1679205600000,69.31
1,1679292000000,75.0
1,1679378400000,73.93
1,1679464800000,100.0
1,1679551200000,73.93
1,1679637600000,75.0
1,1679983200000,69.31
1,1680069600000,100.0
1,1680242400000,73.93
1,1680415200000,64.66
1,1680501600000,69.31
1,1680760800000,73.93
1,1680847200000,62.99
1,1680933600000,62.58
1,1681020000000,62.31
1,1681106400000,78.59
1,1681192800000,78.59
1,1681279200000,73.62
1,1681452000000,69.31
1,1681538400000,73.62
1,1681624800000,73.92
1,1681711200000,60.1
1,1681797600000,78.59
1,1681884000000,59.5
1,1681970400000,73.62
1,1682056800000,73.93
1,1682143200000,78.59
1,1682229600000,58.5
1,1682316000000,72.7
1,1682402400000,69.31
1,1682661600000,78.59
1,1682920800000,51.73
1,1683093600000,78.59
1,1683180000000,52.51
1,1683266400000,54.21
1,1683352800000,55.35
1,1683439200000,53.93
1,1683525600000,79.99
1,1683698400000,52.35
1,1683957600000,55.71
1,1684303200000,58.88
1,1684389600000,53.5
1,1684476000000,69.31
1,1684648800000,55.71
1,1684735200000,54.5
1,1684821600000,69.31
1,1684994400000,79.99
1,1685080800000,73.11
1,1685167200000,73.99
1,1685253600000,54.5
1,1685340000000,73.11
1,1685599200000,79.99
1,1715061600000,55.0
1,1717826400000,52.0
1,1719900000000,89.99
1,1720159200000,52.0
1,1720245600000,89.99
1,1720418400000,52.0
1,1720591200000,89.99
1,1720677600000,52.0
1,1720936800000,89.99
1,1721023200000,52.0
1,1721109600000,89.99
1,1721368800000,52.0
1,1721455200000,89.99
1,1721628000000,52.0
1,1722405600000,50.0
1,1722492000000,89.99
1,1722578400000,50.0
1,1722751200000,89.99
1,1722837600000,50.0
1,1723183200000,89.99
1,1723356000000,50.0
1,1723528800000,89.99
1,1730703600000,49.5
1,1730790000000,89.99
1,1730962800000,49.5
1,1731222000000,89.99
1,1731481200000,49.5
1,1731654000000,89.99
1,1731740400000,49.5
1,1732258800000,89.99
1,1732345200000,49.5
1,1732431600000,89.99
1,1732518000000,49.5
1,1732604400000,89.99
1,1733122800000,49.5
1,1734159600000,89.99
1,1734246000000,49.5
1,1734332400000,89.99
1,1734505200000,49.5
1,1734591600000,89.99
1,1734678000000,49.5
1,1734937200000,89.99
1,1735110000000,49.5
1,1735974000000,89.99
1,1737442800000,116.99
1,1742450400000,0.0
2,1335506400000,313.0
2,1335765600000,349.99
2,1339740000000,359.99
2,1340172000000,354.99
2,1340258400000,349.99
2,1342245600000,339.99
2,1344492000000,339.99
2,1346997600000,329.99
2,1347516000000,329.99
2,1350453600000,319.99
2,1350626400000,329.99
2,1351663200000,319.99
2,1353740400000,299.99
2,1354258800000,319.99
2,1354345200000,329.99
2,1354604400000,319.99
2,1355986800000,329.99
2,1356332400000,319.99
2,1356505200000,329.99
2,1360220400000,319.99
2,1360479600000,329.99
2,1360652400000,319.99
2,1361430000000,329.99
2,1370584800000,319.99
2,1372572000000,299.99
2,1372744800000,319.99
2,1376373600000,324.99
2,1378274400000,319.99
2,1379138400000,324.99
2,1380175200000,319.99
2,1381298400000,324.99
2,1381730400000,319.99
2,1381989600000,324.99
2,1383807600000,319.99
2,1387436400000,329.99
2,1415948400000,319.95
2,1416985200000,321.95
2,1417158000000,328.99
2,1423551600000,357.99
2,1444456800000,299.99
2,1473832800000,1100.0
2,1475647200000,449.0
2,1475992800000,1100.0
2,1476079200000,449.0
2,1477461600000,1050.0
2,1477548000000,449.0
2,1479711600000,1047.01
2,1479798000000,449.0
2,1481007600000,1047.01
2,1481094000000,449.0
2,1484636400000,1047.01
2,1484722800000,449.0
2,1487833200000,1047.01
2,1487919600000,449.0
2,1490335200000,1047.01
2,1490421600000,449.0
2,1492840800000,1047.01
2,1493013600000,449.0
2,1493272800000,1047.01
2,1493445600000,449.0
2,1493791200000,1047.01
2,1493877600000,449.0
2,1497592800000,1047.01
2,1497679200000,449.0
2,1497852000000,1000.0
2,1498111200000,449.0
2,1498284000000,1000.0
2,1498370400000,449.0
2,1499666400000,449.0
2,1500962400000,549.99
2,1501048800000,449.0
2,1501740000000,549.99
2,1501826400000,449.0
2,1502604000000,549.99
2,1502690400000,449.0
2,1502863200000,549.99
2,1503468000000,554.05
2,1503554400000,549.99
2,1503640800000,548.17
2,1503727200000,549.99
2,1503813600000,554.05
2,1503900000000,546.8
2,1504332000000,554.05
2,1505368800000,571.67
2,1505455200000,554.05
2,1506751200000,549.99
2,1506837600000,546.8
2,1507269600000,547.21
2,1507615200000,546.8
2,1507788000000,535.17
2,1510383600000,554.05
2,1512889200000,533.0
2,1517122800000,532.0
2,1517641200000,533.0
2,1517727600000,532.0
2,1519196400000,531.0
2,1521180000000,530.69
2,1521612000000,530.0
2,1521784800000,531.0
2,1521871200000,530.0
2,1524722400000,530.0
2,1525068000000,279.99
2,1525154400000,530.0
2,1525240800000,279.99
2,1525845600000,531.0
2,1525932000000,299.99
2,1526277600000,531.0
2,1526364000000,299.99
2,1526623200000,519.99
2,1526709600000,299.99
2,1526882400000,518.09
2,1526968800000,519.99
2,1527055200000,299.99
2,1527141600000,519.99
2,1527228000000,299.99
2,1527314400000,519.99
2,1527400800000,518.09
2,1527573600000,299.99
2,1527746400000,519.99
2,1527832800000,299.99
2,1528092000000,518.09
2,1528178400000,299.99
2,1528351200000,518.09
2,1528437600000,299.99
2,1528610400000,518.09
2,1528696800000,299.99
2,1528869600000,518.09
2,1529474400000,299.99
2,1529820000000,519.99
2,1529906400000,299.99
2,1530079200000,518.09
2,1530338400000,249.98
2,1530684000000,248.98
2,1530770400000,518.09
2,1530856800000,531.0
2,1531548000000,389.98
2,1531807200000,464.91
2,1532239200000,248.98
2,1532325600000,464.91
2,1532584800000,248.98
2,1532671200000,389.98
2,1532757600000,464.91
2,1532844000000,248.98
2,1532930400000,464.91
2,1533016800000,248.98
2,1533276000000,389.98
2,1533362400000,248.98
2,1534226400000,464.91
2,1534399200000,248.98
2,1534831200000,389.98
2,1535090400000,248.98
2,1535522400000,389.98
2,1535608800000,248.98
2,1537077600000,419.99
2,1537164000000,464.91
2,1537250400000,419.99
2,1537336800000,248.98
2,1538978400000,247.99
2,1539842400000,248.98
2,1540706400000,247.99
2,1541052000000,429.0
2,1541138400000,248.98
2,1541224800000,247.99
2,1543129200000,248.98
2,1545634800000,428.86
2,1545721200000,248.98
2,1546671600000,259.99
2,1547881200000,426.19
2,1547967600000,259.99
2,1548054000000,528.0
2,1548140400000,259.99
2,1548313200000,289.0
2,1549522800000,259.99
2,1550127600000,259.99
2,1550214000000,289.0
2,1550300400000,259.99
2,1551164400000,256.5
2,1551250800000,259.99
2,1551337200000,256.5
2,1620885600000,173.0
2,1620972000000,249.59
2,1621058400000,279.0
2,1621144800000,249.59
2,1621317600000,164.77
2,1621490400000,249.59
2,1621576800000,249.59
2,1621663200000,249.58
2,1621922400000,162.95
2,1622700000000,169.99
2,1622786400000,162.95
2,1622872800000,248.27
2,1623045600000,162.95
2,1623132000000,279.0
2,1623218400000,162.95
2,1623391200000,243.14
2,1623564000000,162.95
2,1623736800000,279.0
2,1623823200000,162.95
2,1623996000000,243.03
2,1624082400000,279.0
2,1624168800000,162.95
2,1624341600000,279.0
2,1624428000000,236.27
2,1624514400000,162.95
2,1624600800000,279.0
2,1625464800000,163.0
2,1625637600000,279.0
2,1625724000000,163.0
2,1626242400000,279.0
2,1626501600000,169.99
2,1626588000000,163.0
2,1627020000000,169.99
2,1627192800000,149.77
2,1627279200000,169.99
2,1627365600000,163.0
2,1627452000000,169.99
2,1627538400000,163.0
2,1627970400000,169.99
2,1628229600000,163.0
2,1628402400000,169.99
2,1628661600000,163.0
2,1628748000000,149.77
2,1628834400000,169.99
2,1628920800000,149.77
2,1629007200000,163.0
2,1629180000000,169.99
2,1629266400000,149.77
2,1629352800000,169.99
2,1629439200000,149.77
2,1629612000000,169.99
2,1629698400000,163.0
2,1629784800000,149.77
2,1629871200000,169.99
2,1629957600000,149.77
2,1630044000000,169.99
2,1630130400000,224.46
2,1630216800000,149.77
2,1630303200000,223.61
2,1630389600000,149.77
2,1630476000000,223.61
2,1630562400000,222.76
2,1630648800000,221.18
2,1630735200000,279.0
2,1630821600000,163.0
2,1630994400000,149.77
2,1631080800000,279.0
2,1631167200000,149.77
2,1631426400000,163.0
2,1631599200000,219.15
2,1631772000000,149.77
2,1631944800000,163.0
2,1632031200000,219.13
2,1632204000000,163.0
2,1632376800000,149.77
2,1632463200000,219.11
2,1632549600000,149.77
2,1632722400000,218.94
2,1632895200000,149.77
2,1633068000000,214.99
2,1633154400000,279.0
2,1633240800000,149.77
2,1633327200000,213.18
2,1633413600000,149.77
2,1633500000000,279.0
2,1633759200000,163.0
2,1633845600000,279.0
2,1634018400000,212.99
2,1634104800000,212.94
2,1634191200000,212.18
2,1634709600000,148.77
2,1634882400000,209.14
2,1634968800000,163.0
2,1635141600000,279.0
2,1635314400000,207.14
2,1635400800000,163.0
2,1635487200000,207.14
2,1635660000000,148.77
2,1635746400000,205.89
2,1635919200000,279.0
2,1636005600000,204.89
2,1636092000000,279.0
2,1636264800000,148.77
2,1636354800000,163.0
2,1636441200000,204.59
2,1636527600000,279.0
2,1636700400000,163.0
2,1636786800000,279.0
2,1636959600000,202.56
2,1637046000000,163.0
2,1637132400000,202.56
2,1637218800000,147.19
2,1637305200000,199.65
2,1637391600000,279.0
2,1637478000000,163.0
2,1637564400000,199.65
2,1637823600000,279.0
2,1637996400000,145.19
2,1638169200000,279.0
2,1638342000000,163.0
2,1638428400000,279.0
2,1638514800000,142.19
2,1638601200000,279.0
2,1638687600000,196.75
2,1638774000000,163.0
2,1638860400000,279.0
2,1638946800000,141.19
2,1639206000000,279.0
2,1639292400000,191.7
2,1639465200000,138.98
2,1639551600000,137.98
2,1639638000000,190.29
2,1639724400000,190.27
2,1639897200000,279.0
2,1639983600000,135.35
2,1640070000000,279.0
2,1640242800000,163.0
2,1640329200000,134.05
2,1640415600000,133.76
2,1640502000000,186.49
2,1640588400000,163.0
2,1640674800000,131.76
2,1640761200000,186.49
2,1640847600000,163.0
2,1640934000000,279.0
2,1641020400000,163.0
2,1641106800000,279.0
2,1641193200000,184.45
2,1641279600000,279.0
2,1641452400000,163.0
2,1641538800000,279.0
2,1641625200000,163.0
2,1641798000000,127.76
2,1641884400000,279.0
2,1641970800000,179.45
2,1642057200000,175.0
2,1642143600000,523.0
2,1642575600000,124.46
2,1642662000000,523.0
2,1642834800000,175.0
2,1642921200000,196.24
2,1643007600000,175.0
2,1643094000000,196.24
2,1643180400000,523.0
2,1643353200000,279.0
2,1643439600000,136.58
2,1643526000000,523.0
2,1643698800000,279.0
2,1643785200000,523.0
2,1644735600000,175.0
2,1644822000000,523.0
2,1644908400000,175.0
2,1644994800000,523.0
2,1645254000000,175.0
2,1645426800000,185.0
2,1645858800000,175.0
2,1646809200000,185.0
2,1646895600000,175.0
2,1647068400000,196.24
2,1647154800000,175.0
2,1647324000000,136.58
2,1647410400000,175.0
2,1647496800000,196.24
2,1647583200000,175.0
2,1647756000000,136.5
2,1647928800000,321.99
2,1648620000000,274.0
2,1648965600000,175.0
2,1649311200000,136.48
2,1649656800000,175.0
2,1649916000000,136.48
2,1650088800000,175.0
2,1650261600000,136.48
2,1650434400000,175.0
2,1650607200000,136.48
2,1650866400000,189.69
2,1650952800000,136.48
2,1651212000000,175.0
2,1651298400000,184.18
2,1651384800000,136.48
2,1651816800000,184.18
2,1651903200000,183.99
2,1651989600000,128.98
2,1652076000000,175.0
2,1652162400000,128.98
2,1652248800000,182.99
2,1652335200000,179.99
2,1652421600000,124.93
2,1652680800000,175.0
2,1652767200000,120.9
2,1652853600000,182.99
2,1652940000000,179.81
2,1653026400000,120.9
2,1653976800000,118.89
2,1654063200000,129.0
2,1654149600000,118.89
2,1654236000000,117.99
2,1654322400000,117.96
2,1654408800000,178.0
2,1654495200000,117.99
2,1654581600000,117.96
2,1654668000000,177.73
2,1654754400000,114.79
2,1654927200000,117.99
2,1655013600000,129.0
2,1655100000000,112.78
2,1655186400000,175.23
2,1655272800000,129.0
2,1655359200000,117.99
2,1655445600000,112.78
2,1655532000000,175.06
2,1655618400000,129.0
2,1655791200000,175.06
2,1656136800000,108.76
2,1656223200000,110.77
2,1656309600000,157.22
2,1656396000000,110.77
2,1656655200000,107.99
2,1656741600000,137.99
2,1656914400000,107.99
2,1657000800000,137.99
2,1657087200000,134.79
2,1657173600000,134.58
2,1657260000000,107.89
2,1657605600000,107.9
2,1657692000000,107.89
2,1657778400000,129.0
2,1657951200000,107.9
2,1658037600000,107.89
2,1658469600000,133.11
2,1658556000000,133.09
2,1658728800000,107.9
2,1658815200000,107.87
2,1658988000000,133.06
2,1659074400000,107.9
2,1659160800000,107.87
2,1659506400000,107.9
2,1659592800000,132.93
2,1659679200000,132.9
2,1659765600000,129.0
2,1659852000000,107.87
2,1659938400000,107.9
2,1660024800000,129.0
2,1660284000000,107.83
2,1660370400000,107.84
2,1660456800000,107.83
2,1660716000000,107.84
2,1660802400000,107.83
2,1660975200000,130.99
2,1661148000000,141.59
2,1661234400000,130.99
2,1661320800000,137.75
2,1661407200000,130.99
2,1661493600000,106.98
2,1661580000000,149.02
2,1661666400000,118.0
2,1661752800000,129.0
2,1661839200000,125.0
2,1662789600000,144.57
2,1662876000000,118.0
2,1662962400000,107.49
2,1663048800000,140.99
2,1663308000000,137.52
2,1663394400000,178.4
2,1663480800000,133.88
2,1663653600000,132.23
2,1663740000000,130.54
2,1663826400000,122.69
2,1663999200000,129.09
2,1664085600000,107.49
2,1664258400000,123.0
2,1664344800000,129.0
2,1664431200000,106.69
2,1664517600000,121.99
2,1664604000000,121.55
2,1664690400000,121.99
2,1664776800000,107.49
2,1664863200000,121.55
2,1664949600000,107.49
2,1665036000000,121.55
2,1665208800000,117.63
2,1665295200000,120.55
2,1665381600000,126.45
2,1665468000000,115.97
2,1665554400000,119.54
2,1665640800000,118.8
2,1665727200000,115.95
2,1665900000000,115.04
2,1665986400000,114.49
2,1666072800000,114.47
2,1666159200000,113.98
2,1666245600000,115.93
2,1666418400000,123.36
2,1666504800000,107.49
2,1666591200000,122.29
2,1666677600000,115.93
2,1666764000000,115.38
2,1666936800000,129.0
2,1667023200000,107.49
2,1668582000000,105.99
2,1668668400000,107.49
2,1669964400000,104.9
2,1670137200000,107.49
2,1670223600000,104.9
2,1670310000000,115.99
2,1670396400000,108.49
2,1670482800000,114.39
2,1670569200000,109.48
2,1670655600000,113.89
2,1670914800000,119.0
2,1671001200000,111.77
2,1671087600000,111.18
2,1671174000000,104.88
2,1671260400000,109.45
2,1671346800000,117.0
2,1671433200000,113.58
2,1671606000000,111.98
2,1671692400000,104.88
2,1671951600000,107.49
2,1672038000000,110.23
2,1672210800000,105.99
2,1672297200000,119.0
2,1672383600000,115.33
2,1672470000000,104.88
2,1672642800000,115.33
2,1672729200000,105.99
2,1672815600000,115.33
2,1672988400000,105.99
2,1673074800000,115.26
2,1673161200000,104.88
2,1673247600000,115.26
2,1673420400000,107.49
2,1673506800000,104.86
2,1673593200000,107.49
2,1673679600000,121.0
2,1673766000000,122.54
2,1673852400000,125.88
2,1673938800000,123.45
2,1674198000000,122.54
2,1674284400000,123.45
2,1674370800000,123.43
2,1674457200000,115.49
2,1674630000000,123.45
2,1674716400000,129.0
2,1674802800000,105.99
2,1674889200000,129.0
2,1674975600000,116.87
2,1675062000000,116.04
2,1675148400000,116.01
2,1675234800000,115.13
2,1675407600000,105.99
2,1675753200000,114.97
2,1675839600000,104.86
2,1675926000000,114.97
2,1676012400000,104.77
2,1676185200000,105.99
2,1676444400000,104.77
2,1676530800000,106.96
2,1676703600000,111.05
2,1676790000000,117.45
2,1676962800000,114.29
2,1677049200000,103.05
2,1677135600000,111.02
2,1677222000000,105.99
2,1677308400000,102.99
2,1677394800000,116.8
2,1677481200000,102.97
2,1677567600000,102.95
2,1677654000000,102.94
2,1677740400000,107.21
2,1677826800000,102.92
2,1677913200000,129.99
2,1677999600000,102.9
2,1678258800000,105.89
2,1678345200000,102.9
2,1678518000000,93.14
2,1678604400000,93.0
2,1678687200000,92.87
2,1678773600000,105.99
2,1678860000000,92.61
2,1679032800000,92.15
2,1679119200000,92.07
2,1679205600000,91.98
2,1679292000000,90.94
2,1679378400000,92.15
2,1679551200000,88.39
2,1679637600000,127.47
2,1679724000000,62.41
2,1679896800000,85.5
2,1679983200000,86.99
2,1680156000000,85.99
2,1680328800000,108.3
2,1680415200000,108.4
2,1680501600000,86.0
2,1680588000000,108.4
2,1680674400000,105.79
2,1680847200000,108.4
2,1681020000000,108.06
2,1681106400000,106.0
2,1681192800000,106.0
2,1681365600000,113.96
2,1681538400000,100.86
2,1681624800000,99.13
2,1681711200000,92.49
2,1681797600000,96.58
2,1681884000000,81.35
2,1681970400000,94.61
2,1682056800000,94.37
2,1682143200000,81.13
2,1682229600000,93.11
2,1682316000000,91.59
2,1682402400000,80.72
2,1682488800000,90.05
2,1682575200000,79.87
2,1682661600000,89.58
2,1682834400000,107.71
2,1682920800000,89.11
2,1683007200000,87.94
2,1683093600000,87.82
2,1683180000000,92.76
2,1683266400000,89.11
2,1683352800000,79.27
2,1683439200000,79.04
2,1683525600000,78.95
2,1683612000000,88.86
2,1683698400000,89.99
2,1683871200000,69.99
2,1683957600000,77.08
2,1684389600000,89.83
2,1684476000000,87.0
2,1684648800000,89.95
2,1684821600000,128.0
2,1684908000000,89.72
2,1684994400000,89.95
2,1685080800000,101.0
2,1685167200000,105.69
2,1685340000000,123.0
2,1685426400000,128.0
2,1685512800000,105.0
2,1685599200000,79.99
2,1685685600000,105.0
2,1715148000000,139.0
2,1715234400000,113.0
2,1715407200000,139.0
2,1715666400000,110.0
2,1715839200000,139.0
2,1716184800000,110.0
2,1716444000000,139.0
2,1717740000000,110.0
2,1717826400000,109.0
2,1717912800000,139.0
2,1717999200000,109.0
2,1718172000000,139.0
2,1718344800000,107.0
2,1719381600000,139.0
2,1719468000000,64.95
2,1722664800000,139.0
2,1722751200000,64.95
2,1723701600000,139.0
2,1723788000000,64.95
2,1726293600000,69.99
2,1726380000000,64.95
2,1727589600000,69.99
2,1728021600000,139.0
2,1728108000000,88.0
2,1728194400000,69.99
2,1728280800000,88.0
2,1728367200000,139.0
2,1728540000000,88.0
2,1728626400000,139.0
2,1728712800000,69.99
2,1728972000000,139.0
2,1729058400000,88.0
2,1729317600000,69.99
2,1729404000000,139.0
2,1729836000000,88.0
2,1730008800000,139.0
2,1730095200000,69.99
2,1730613600000,88.0
2,1730703600000,69.99
2,1730790000000,139.0
2,1730876400000,88.0
