hdd_ssd_id,timestamp,price
6,1690524000000,185.0
6,1690696800000,180.99
6,1690956000000,185.0
6,1691128800000,22.49
6,1691474400000,185.0
6,1691560800000,22.49
6,1691647200000,180.99
6,1691820000000,180.99
6,1691906400000,185.0
6,1692079200000,180.99
6,1692165600000,21.24
6,1692252000000,180.99
6,1692511200000,21.24
6,1692684000000,180.99
6,1692770400000,21.24
6,1692943200000,180.99
6,1693202400000,185.0
6,1693288800000,21.24
6,1693461600000,180.99
6,1693548000000,185.0
6,1693634400000,180.99
6,1693720800000,21.24
6,1693893600000,180.99
6,1693980000000,21.24
6,1694239200000,185.0
6,1694325600000,21.24
6,1694412000000,185.0
6,1694498400000,21.24
6,1694844000000,185.0
6,1695276000000,180.99
6,1695362400000,21.24
6,1695621600000,185.0
6,1696312800000,180.99
6,1696399200000,21.24
6,1696485600000,185.0
6,1696917600000,180.99
6,1697090400000,21.24
7,1300773600000,79.99
7,1302328800000,69.99
7,1332050400000,94.99
7,1332309600000,89.99
7,1404885600000,149.95
7,1413698400000,99.89
7,1415084400000,118.89
7,1426140000000,98.39
7,1442642400000,39.99
7,1620885600000,46.99
7,1621490400000,159.0
7,1623823200000,158.5
7,1623909600000,159.0
7,1626501600000,99.25
7,1627970400000,46.49
7,1628056800000,99.25
7,1629439200000,99.99
7,1630130400000,99.25
7,1630821600000,99.09
7,1632376800000,99.99
7,1632722400000,92.99
7,1633154400000,99.25
7,1638514800000,99.99
7,1638860400000,99.09
7,1638946800000,99.99
7,1642143600000,77.99
7,1642575600000,82.99
7,1643526000000,99.25
7,1643698800000,82.99
7,1643785200000,99.25
7,1645772400000,99.99
7,1646463600000,82.99
7,1647410400000,99.99
7,1647669600000,99.25
7,1651816800000,99.99
7,1654063200000,72.99
7,1660111200000,109.99
7,1660370400000,99.7
7,1666072800000,23.74
7,1685080800000,119.97
7,1686290400000,109.97
7,1687154400000,109.57
7,1687327200000,109.53
7,1688277600000,99.97
7,1688623200000,109.99
7,1689573600000,109.73
7,1689832800000,108.94
7,1689919200000,23.74
7,1690178400000,108.87
7,1690264800000,109.99
7,1690351200000,109.97
7,1690437600000,105.99
7,1690610400000,23.74
7,1690869600000,105.89
7,1690956000000,23.74
7,1691128800000,105.53
7,1691215200000,23.74
7,1691388000000,105.48
7,1691474400000,23.74
7,1691647200000,104.66
7,1691820000000,104.62
7,1691906400000,103.98
7,1691992800000,104.62
7,1692079200000,103.75
7,1692165600000,103.5
7,1692338400000,106.08
7,1692424800000,105.9
7,1692597600000,105.66
7,1692684000000,105.54
7,1692770400000,28.74
7,1692856800000,105.3
7,1692943200000,28.74
7,1693288800000,104.5
7,1693375200000,28.74
7,1693461600000,104.38
7,1693548000000,28.74
7,1700031600000,44.0
7,1700118000000,28.74
7,1700204400000,44.0
7,1700377200000,28.74
7,1700809200000,44.0
7,1701241200000,28.74
7,1701327600000,44.0
7,1701414000000,28.74
7,1701586800000,44.0
7,1701673200000,28.74
7,1701759600000,44.0
7,1701932400000,28.74
7,1702105200000,44.0
7,1702191600000,28.74
7,1702969200000,44.0
7,1703142000000,28.74
7,1703228400000,44.0
7,1703314800000,28.74
7,1703487600000,44.0
7,1703660400000,28.74
7,1703746800000,44.0
7,1706425200000,28.74
7,1706511600000,44.0
7,1707462000000,28.74
7,1707634800000,44.0
7,1707894000000,28.74
7,1707980400000,44.0
7,1708844400000,28.74
7,1708930800000,44.0
7,1709276400000,44.0
7,1709708400000,28.74
7,1709794800000,28.74
7,1710054000000,44.0
7,1710136800000,44.0
7,1710309600000,28.74
7,1710396000000,44.0
7,1710568800000,28.74
7,1710655200000,44.0
7,1710828000000,28.74
7,1710914400000,44.0
7,1711087200000,28.74
7,1711260000000,28.74
7,1711346400000,44.0
7,1711519200000,44.0
7,1711692000000,28.74
7,1711864800000,28.74
7,1711951200000,44.0
7,1712037600000,44.0
7,1712383200000,28.74
7,1712556000000,44.0
7,1712642400000,28.74
7,1712728800000,28.74
7,1712815200000,44.0
7,1712901600000,28.74
7,1713333600000,44.0
7,1713420000000,28.74
7,1713592800000,44.0
7,1713679200000,28.74
7,1713852000000,44.0
7,1713938400000,28.74
7,1714370400000,44.0
7,1714456800000,28.74
7,1714543200000,44.0
7,1714629600000,28.74
7,1714888800000,44.0
7,1714975200000,28.74
7,1715234400000,44.0
10,1304143200000,29.99
10,1622008800000,230.0
10,1631426400000,234.95
10,1632808800000,189.99
16,1324018800000,139.99
16,1324796400000,119.99
16,1325142000000,129.99
16,1327129200000,124.99
16,1330844400000,114.99
16,1332396000000,109.99
16,1332482400000,114.99
16,1333173600000,109.99
16,1334296800000,99.99
16,1342245600000,89.99
16,1342764000000,99.99
16,1343023200000,89.99
16,1346997600000,79.99
16,1347775200000,89.99
16,1349676000000,79.99
16,1544252400000,31.0
16,1545462000000,44.19
16,1545548400000,44.0
16,1546671600000,44.19
16,1546758000000,44.0
16,1547276400000,44.19
16,1547362800000,44.0
16,1547967600000,39.99
16,1548399600000,44.19
16,1548486000000,39.99
16,1548831600000,44.19
16,1549004400000,39.99
16,1549350000000,44.19
16,1551423600000,42.19
16,1554357600000,41.19
16,1554876000000,38.99
16,1554962400000,41.19
16,1555826400000,42.0
16,1557122400000,37.99
16,1557813600000,37.0
16,1558764000000,35.19
16,1564639200000,73.99
16,1572850800000,74.99
16,1573714800000,77.99
16,1574060400000,75.99
16,1574146800000,77.99
16,1574233200000,75.99
16,1576479600000,76.99
16,1595743200000,80.99
16,1598248800000,78.99
16,1599631200000,77.99
16,1602396000000,78.99
16,1608361200000,79.99
16,1608620400000,80.99
16,1611644400000,77.99
16,1611903600000,79.99
16,1614754800000,80.99
16,1617343200000,79.99
16,1618984800000,78.99
16,1620885600000,50.0
16,1620972000000,39.45
16,1621058400000,28.99
16,1621144800000,35.0
16,1621231200000,28.99
16,1621317600000,35.0
16,1621490400000,28.99
16,1621663200000,26.99
16,1622008800000,26.99
16,1622181600000,35.0
16,1626415200000,34.0
16,1626501600000,35.0
16,1626847200000,34.0
16,1627020000000,35.0
16,1627106400000,34.0
16,1627279200000,35.0
16,1627365600000,34.0
16,1627624800000,35.0
16,1628661600000,34.0
16,1629871200000,59.99
16,1630216800000,85.99
16,1631426400000,38.0
16,1631512800000,59.99
16,1631599200000,85.99
16,1633154400000,88.99
16,1633413600000,98.99
16,1633500000000,104.99
16,1635314400000,103.99
16,1637132400000,100.99
16,1637218800000,99.99
16,1637737200000,98.99
16,1637823600000,99.99
16,1638601200000,98.99
16,1639551600000,35.0
16,1640242800000,28.89
16,1640847600000,98.99
16,1641193200000,84.99
16,1642921200000,103.5
16,1643007600000,84.99
16,1643526000000,103.5
16,1643612400000,84.99
16,1644044400000,103.5
16,1644130800000,84.99
16,1644390000000,73.99
16,1646895600000,35.0
16,1647154800000,27.99
16,1647496800000,35.0
16,1647583200000,78.99
16,1647842400000,35.0
16,1647928800000,27.99
16,1648101600000,78.99
16,1649397600000,73.99
16,1652421600000,74.99
16,1652508000000,35.0
16,1653458400000,74.99
16,1655359200000,103.71
16,1655445600000,74.99
16,1656655200000,103.71
16,1656741600000,74.99
16,1657605600000,66.99
16,1658124000000,68.99
16,1658210400000,66.99
16,1659679200000,30.0
16,1660370400000,40.57
16,1660456800000,28.99
16,1660543200000,30.0
16,1660629600000,28.99
16,1660716000000,40.57
16,1660802400000,28.89
16,1660888800000,30.0
16,1661148000000,28.3
16,1661234400000,40.57
16,1661320800000,30.0
16,1661493600000,27.0
16,1661752800000,30.0
16,1661839200000,40.57
16,1662789600000,26.19
16,1662876000000,25.19
16,1663048800000,30.0
16,1663567200000,26.15
16,1663653600000,38.99
16,1663740000000,30.0
16,1663826400000,38.99
16,1664172000000,59.19
16,1664344800000,30.0
16,1664431200000,38.99
16,1664517600000,59.19
16,1664604000000,30.0
16,1664690400000,26.15
16,1664776800000,30.0
16,1664949600000,38.99
16,1665122400000,26.15
16,1665208800000,26.14
16,1665295200000,26.15
16,1665554400000,32.1
16,1665727200000,26.15
16,1665813600000,34.1
16,1665900000000,26.15
16,1665986400000,30.0
16,1666159200000,26.15
16,1666332000000,32.1
16,1666418400000,28.99
16,1666677600000,30.0
16,1666764000000,28.99
16,1666850400000,30.0
16,1666936800000,28.99
16,1667023200000,34.1
16,1668582000000,30.0
16,1668668400000,32.1
16,1668754800000,30.0
16,1668841200000,34.1
16,1669014000000,32.1
16,1669100400000,28.99
16,1669186800000,30.0
16,1669273200000,32.1
16,1669618800000,34.1
16,1669705200000,28.99
